10403195	2	120	\N	1550	'When main weapon (MC only):' 20% boost to skill damage.
10404002	1	1	\N	13	Big boost to wind allies' ATK
10404002	2	120	\N	385	When dealing a one-foe attack, chance to gain Dodge-and-Counter (1 time) (Boost to counter damage based on skill lvl).
10404003	1	1	\N	386	Small boost to healing for healing type allies.
10404003	1	101	\N	387	Big boost to healing for all allies.
10404003	2	120	\N	388	Big boost to healing cap for Light allies.
10404008	1	1	\N	11	Big boost to light allies' max HP
10404009	1	1	\N	17	Big boost to water allies' max HP
10404009	2	1	\N	232	Small boost to water allies' ATK
10404009	3	120	\N	389	Lessen Fire damage for Water allies by 10% (Max: 30%) 
10404010	1	1	\N	7	Big boost to light allies' ATK
10404010	2	120	\N	390	Lessen Dark damage for Light allies
10404011	1	1	\N	5	Big boost to earth allies' ATK
10404011	2	120	\N	391	Massive boost to your double attack rate
10404012	1	1	\N	0	Big boost to fire allies' ATK
10404012	2	120	\N	392	~5% boost to skill damage cap for Fire allies.
10404013	1	1	\N	0	Big boost to fire allies' ATK
10404014	1	1	\N	1380	Big boost to healing cap for water allies
10404015	1	1	\N	1360	Big boost to fire allies' ATK
10404016	1	1	\N	394	Big boost to wind allies' max HP
10404017	1	1	\N	13	Big boost to wind allies' ATK
10404018	1	1	\N	7	Big boost to light allies' ATK
10404019	1	1	\N	5	Big boost to earth allies' ATK
10404020	1	1	\N	7	Big boost to light allies' ATK
10404021	1	1	\N	0	Big boost to fire allies' ATK
10404022	1	1	\N	2	Big boost to water allies' ATK
10404023	1	1	\N	13	Big boost to wind allies' ATK
10404024	1	1	\N	5	Big boost to earth allies' ATK
10404025	1	1	\N	7	Big boost to light allies' ATK
10404026	1	1	\N	26	Big boost to dark allies' ATK
10404027	1	1	\N	26	Big boost to dark allies' ATK
10404028	1	1	\N	395	When main weapon: Boost to Panacea series' healing and healing cap .
10404028	2	1	\N	396	When main weapon (MC only): Gain Autorevived when casting Panacea series.
10404029	1	1	\N	397	Boost to Aether Blast line of skills.
10404029	2	1	\N	398	Boost to Laser Focus .
10404030	1	1	\N	7	Big boost to light allies' ATK
10404031	1	1	\N	0	Big boost to fire allies' ATK
10404032	1	1	\N	2	Big boost to water allies' ATK
10404033	1	1	\N	13	Big boost to wind allies' ATK
10404034	1	1	\N	5	Big boost to earth allies' ATK
10404035	1	1	\N	7	Big boost to light allies' ATK
10404036	1	1	\N	26	Big boost to dark allies' ATK
10404037	1	1	\N	399	Boost to Erunes' and Harvins' ATK and HP. (Also affects Primal and Other allies.)
10404038	1	1	\N	26	Big boost to dark allies' ATK
10404038	2	1	\N	5	Big boost to earth allies' ATK
10404038	3	120	\N	400	Lessen Light damage taken for Dark allies. 
10404039	1	1	\N	401	5% boost to EXP
10404040	1	1	\N	402	When main weapon, ~3% boost to item drop rate
10404041	1	1	\N	63	Medium boost to wind allies' ATK
10404041	2	1	\N	403	Small boost to wind allies' max HP
10404042	1	1	\N	26	Big boost to dark allies' ATK
10404042	2	1	\N	404	Medium boost to healing cap for dark allies
10404042	3	120	\N	125	Small boost to dark allies' max HP
10404043	1	1	\N	257	Big boost to light allies' ATK
10404043	1	120	\N	258	Massive boost to light allies' ATK
10404043	2	150	\N	405	Small boost to light allies' multiattack rate
10404044	1	1	\N	406	All earth allies gain shield at start of battle
10404044	2	1	\N	407	Big boost to healing cap for earth allies
10404045	1	1	\N	395	When main weapon: Boost to Panacea series' healing and healing cap .
10404045	2	1	\N	396	When main weapon (MC only): Gain Autorevived when casting Panacea series.
10404046	1	1	\N	395	When main weapon: Boost to Panacea series' healing and healing cap .
10404046	2	1	\N	396	When main weapon (MC only): Gain Autorevived when casting Panacea series.
10404047	1	1	\N	395	When main weapon: Boost to Panacea series' healing and healing cap .
10404047	2	1	\N	396	When main weapon (MC only): Gain Autorevived when casting Panacea series.
10404048	1	1	\N	395	When main weapon: Boost to Panacea series' healing and healing cap .
10404048	2	1	\N	396	When main weapon (MC only): Gain Autorevived when casting Panacea series.
10404049	1	1	\N	395	When main weapon: Boost to Panacea series' healing and healing cap .
10404049	2	1	\N	396	When main weapon (MC only): Gain Autorevived when casting Panacea series.
10404050	1	1	\N	395	When main weapon: Boost to Panacea series' healing and healing cap .
10404050	2	1	\N	396	When main weapon (MC only): Gain Autorevived when casting Panacea series.
10404051	1	1	\N	395	When main weapon: Boost to Panacea series' healing and healing cap .
10404051	2	1	\N	396	When main weapon (MC only): Gain Autorevived when casting Panacea series.
10404052	1	1	\N	397	Boost to Aether Blast line of skills.
10404052	2	1	\N	398	Boost to Laser Focus .
10404053	1	1	\N	397	Boost to Aether Blast line of skills.
10404053	2	1	\N	398	Boost to Laser Focus .
10404054	1	1	\N	397	Boost to Aether Blast line of skills.
10404054	2	1	\N	398	Boost to Laser Focus .
10404055	1	1	\N	397	Boost to Aether Blast line of skills.
10404055	2	1	\N	398	Boost to Laser Focus .
10404056	1	1	\N	397	Boost to Aether Blast line of skills.
10404056	2	1	\N	398	Boost to Laser Focus .
10404057	1	1	\N	397	Boost to Aether Blast line of skills.
10404057	2	1	\N	398	Boost to Laser Focus .
10404058	1	1	\N	397	Boost to Aether Blast line of skills.
10404058	2	1	\N	398	Boost to Laser Focus .
10404059	1	1	\N	1369	Medium boost to earth allies' ATK
10404059	2	1	\N	408	Small boost to earth allies' max HP
10404060	1	1	\N	409	Boost Fate Foreseen to 1 MP per 8% charge bar.
10404060	2	1	\N	410	Boost Splitting Spirit to 3% charge bar per 200 HP.
10404061	1	1	\N	409	Boost Fate Foreseen to 1 MP per 8% charge bar.
10404061	2	1	\N	410	Boost Splitting Spirit to 3% charge bar per 200 HP.
10404062	1	1	\N	409	Boost Fate Foreseen to 1 MP per 8% charge bar.
10404062	2	1	\N	410	Boost Splitting Spirit to 3% charge bar per 200 HP.
10404063	1	1	\N	409	Boost Fate Foreseen to 1 MP per 8% charge bar.
10404063	2	1	\N	410	Boost Splitting Spirit to 3% charge bar per 200 HP.
10404064	1	1	\N	409	Boost Fate Foreseen to 1 MP per 8% charge bar.
10404064	2	1	\N	410	Boost Splitting Spirit to 3% charge bar per 200 HP.
10404065	1	1	\N	409	Boost Fate Foreseen to 1 MP per 8% charge bar.
10404065	2	1	\N	410	Boost Splitting Spirit to 3% charge bar per 200 HP.
10404066	1	1	\N	409	Boost Fate Foreseen to 1 MP per 8% charge bar.
10404066	2	1	\N	410	Boost Splitting Spirit to 3% charge bar per 200 HP.
10404067	1	1	\N	409	Boost Fate Foreseen to 1 MP per 8% charge bar.
10404067	2	1	\N	410	Boost Splitting Spirit to 3% charge bar per 200 HP.
10404068	1	1	\N	411	Big boost to fire allies' ATK based on how low HP is
10404068	2	1	\N	412	Small boost to healing cap for fire allies
10404068	3	120	\N	413	When main weapon (MC only): Boost to double attack rate when the field effect Flare is active.
10404069	1	60	\N	91	Small boost to Fire allies' ATK and max HP
10404069	2	100	\N	414	'When main weapon (MC only):' Cut to skill cooldowns every turn when HP is 50% or below at end of turn.
10404069	2	150	\N	415	'When main weapon (MC only):' Cut to skill cooldowns every turn when HP is 75% or below at end of turn.
10404069	3	200	\N	839	Medium boost to Fire allies' DEF based on how low HP is
10404070	1	1	\N	416	Boost to Erunes' and Harvins' ATK and HP. (Also affects Primal and Other allies.)
10404070	2	200	\N	1099	Boost to all allies' ATK and max HP based on number of Erunes and Harvins in party.
10404070	3	200	\N	1099	Boost to all allies' ATK and max HP based on number of Erunes and Harvins in party. (Also counts Primal and Other allies.)
10404071	1	60	\N	417	Small boost to Water allies' ATK and max HP
10404071	2	100	\N	414	'When main weapon (MC only):' Cut to skill cooldowns every turn when HP is 50% or below at end of turn.
10404071	2	150	\N	415	'When main weapon (MC only):' Cut to skill cooldowns every turn when HP is 75% or below at end of turn.
10404071	3	200	\N	905	Medium boost to Water allies' DEF based on how low HP is
10404072	1	60	\N	418	Small boost to Earth allies' ATK and max HP
10404072	2	100	\N	414	'When main weapon (MC only):' Cut to skill cooldowns every turn when HP is 50% or below at end of turn.
10404072	2	150	\N	415	'When main weapon (MC only):' Cut to skill cooldowns every turn when HP is 75% or below at end of turn.
10404072	3	200	\N	840	Medium boost to Earth allies' DEF based on how low HP is
10404073	1	60	\N	186	Small boost to Wind allies' ATK and max HP
10404073	2	100	\N	414	'When main weapon (MC only):' Cut to skill cooldowns every turn when HP is 50% or below at end of turn.
10404073	2	150	\N	415	'When main weapon (MC only):' Cut to skill cooldowns every turn when HP is 75% or below at end of turn.
10404073	3	200	\N	906	Medium boost to Wind allies' DEF based on how low HP is
10404074	1	60	\N	419	Small boost to Light allies' ATK and max HP
10404074	2	100	\N	414	'When main weapon (MC only):' Cut to skill cooldowns every turn when HP is 50% or below at end of turn.
10404074	2	150	\N	415	'When main weapon (MC only):' Cut to skill cooldowns every turn when HP is 75% or below at end of turn.
10404074	3	200	\N	907	Medium boost to Light allies' DEF based on how low HP is
10404075	1	60	\N	375	Small boost to Dark allies' ATK and max HP
10404075	2	100	\N	414	'When main weapon (MC only):' Cut to skill cooldowns every turn when HP is 50% or below at end of turn.
10404075	2	150	\N	415	'When main weapon (MC only):' Cut to skill cooldowns every turn when HP is 75% or below at end of turn.
10404075	3	200	\N	465	Medium boost to Dark allies' DEF based on how low HP is
10404081	1	1	\N	1168	Medium boost to fire allies' healing cap
10404081	2	1	\N	421	Gain 3-hit immunity to debuffs at defense order start
10404081	2	120	\N	1264	Medium boost to fire allies' skill DMG cap / Medium supplemental boost to skill DMG
10404082	1	1	\N	86	Big boost to wind allies' critical hit rate
10404082	2	1	\N	182	Small boost to healing cap for wind allies
10404083	1	1	\N	2	Big boost to water allies' ATK
10404084	1	1	\N	1185	Medium boost to light allies' ATK based on how low HP is
10404084	2	1	\N	423	Small boost to Light allies' ATK
10404085	1	1	\N	424	Big boost to dark allies' ATK / 7% cut to dark allies' max HP
10404085	2	1	\N	425	Small boost to double attack rate for dark allies
10404086	1	1	\N	426	Big boost to charge attack DMG for an earth ally in third position. Boost to hostility .
10404086	2	120	\N	5	Big boost to earth allies' ATK
10404087	1	1	\N	26	Big boost to dark allies' ATK
10404087	1	120	\N	78	Big boost to dark allies' ATK
10404087	2	1	\N	40	All dark allies gain Shield at start of battle
10404088	1	1	\N	7	Big boost to light allies' ATK
10404088	2	1	\N	98	Boost to DEF for light allies for first 8 turns of battle
10404089	1	1	\N	2	Big boost to water allies' ATK
10404089	2	1	\N	346	Boost to DEF for water allies for first 8 turns of battle
10404090	1	1	\N	427	Big boost to double attack rate for fire allies
10404090	2	1	\N	428	Small boost to fire allies' ATK
10404091	1	1	\N	2	Big boost to water allies' ATK
10404091	2	1	\N	429	All water allies gain Shield at start of battle
10404092	1	1	\N	175	Big boost to dark allies' ATK / 10% cut to dark allies' max HP
10404092	2	1	\N	430	Big boost to healing cap for dark allies
10404093	1	1	\N	431	Big boost to Dark allies' ATK
10404093	2	1	\N	432	15% boost to Dark allies' skill damage cap
10404094	1	1	\N	433	Amplify Water allies' damage against Fire foes by 20%.
10404094	2	1	\N	417	Small boost to water allies' ATK and max HP
10404095	1	1	\N	434	Big boost to Fire allies' ATK
10404095	2	1	\N	435	Lessen Wind DMG for all allies
10404096	1	1	\N	94	This masterless weapon slumbers through eternal night.
10404097	1	1	\N	95	A soul from eons past lingers within.
10404098	1	1	\N	5	Big boost to earth allies' ATK
10404098	2	1	\N	39	Boost to DEF for earth allies for first 8 turns of battle
10404099	1	1	\N	26	Big boost to dark allies' ATK
10404099	2	1	\N	436	When main weapon (MC only): Restore HP every turn (Healing cap: 200).
10404100	1	1	\N	3	Big boost to water allies' ATK
10404100	1	120	\N	36	Massive boost to water allies' ATK
10404100	2	150	\N	437	Medium boost to water allies' C.A. DMG and C.A. DMG cap
10404101	1	1	\N	438	Big boost to fire allies' ATK / Take 5% damage every turn.
10404101	2	1	\N	295	Medium boost to fire allies' ATK / Medium boost to fire allies' double attack rate
10404102	1	1	5	439	Big boost to staff-specialty allies' ATK and max HP
10404103	1	1	5	439	Big boost to staff-specialty allies' ATK and max HP
10404104	1	1	5	439	Big boost to staff-specialty allies' ATK and max HP
10404105	1	1	5	439	Big boost to staff-specialty allies' ATK and max HP
10404106	1	1	5	439	Big boost to staff-specialty allies' ATK and max HP
10404107	1	1	5	439	Big boost to staff-specialty allies' ATK and max HP
10404108	1	1	5	439	Big boost to staff-specialty allies' ATK and max HP
10404108	2	1	11	102	A gate to the summits of power locked within ultima weapons. These gates can only be opened with gauph keys.
10404108	3	200	50	1095	A gate to the summits of power locked within Ultima weapons. These gates can only be opened with gauph keys.
10404109	1	1	5	439	Big boost to staff-specialty allies' ATK and max HP
10404109	2	1	11	102	A gate to the summits of power locked within ultima weapons. These gates can only be opened with gauph keys.
10404109	3	200	50	1095	A gate to the summits of power locked within Ultima weapons. These gates can only be opened with gauph keys.
10404110	1	1	5	439	Big boost to staff-specialty allies' ATK and max HP
10404110	2	1	11	102	A gate to the summits of power locked within ultima weapons. These gates can only be opened with gauph keys.
10404110	3	200	50	1095	A gate to the summits of power locked within Ultima weapons. These gates can only be opened with gauph keys.
10404111	1	1	5	439	Big boost to staff-specialty allies' ATK and max HP
10404111	2	1	11	102	A gate to the summits of power locked within ultima weapons. These gates can only be opened with gauph keys.
10404111	3	200	50	1095	A gate to the summits of power locked within Ultima weapons. These gates can only be opened with gauph keys.
10404112	1	1	5	439	Big boost to staff-specialty allies' ATK and max HP
10404112	2	1	11	102	A gate to the summits of power locked within ultima weapons. These gates can only be opened with gauph keys.
10404112	3	200	50	1095	A gate to the summits of power locked within Ultima weapons. These gates can only be opened with gauph keys.
10404113	1	1	5	439	Big boost to staff-specialty allies' ATK and max HP
10404113	2	1	11	102	A gate to the summits of power locked within ultima weapons. These gates can only be opened with gauph keys.
10404113	3	200	50	1095	A gate to the summits of power locked within Ultima weapons. These gates can only be opened with gauph keys.
10404114	1	1	\N	440	15% boost to staff-specialty allies' charge attack damage.
10404114	2	100	\N	441	Big boost to wind allies' ATK
10404115	1	1	\N	0	Big boost to fire allies' ATK
10404116	1	1	\N	442	When main weapon: Increase healing of Panacea III 's by 20% (Healing cap: 4200). MC gains Autorevived upon using Panacea III
10404116	2	1	\N	443	This is the essence of greatness. Gain its power by using emblems.
10404117	1	1	\N	442	When main weapon: Increase healing of Panacea III 's by 20% (Healing cap: 4200). MC gains Autorevived upon using Panacea III
10404117	2	1	\N	443	This is the essence of greatness. Gain its power by using emblems.
10404118	1	1	\N	442	When main weapon: Increase healing of Panacea III 's by 20% (Healing cap: 4200). MC gains Autorevived upon using Panacea III
10404118	2	1	\N	443	This is the essence of greatness. Gain its power by using emblems.
10404119	1	1	\N	442	When main weapon: Increase healing of Panacea III 's by 20% (Healing cap: 4200). MC gains Autorevived upon using Panacea III
10404119	2	1	\N	443	This is the essence of greatness. Gain its power by using emblems.
10404120	1	1	\N	442	When main weapon: Increase healing of Panacea III 's by 20% (Healing cap: 4200). MC gains Autorevived upon using Panacea III
10404120	2	1	\N	443	This is the essence of greatness. Gain its power by using emblems.
10404121	1	1	\N	442	When main weapon: Increase healing of Panacea III 's by 20% (Healing cap: 4200). MC gains Autorevived upon using Panacea III
10404121	2	1	\N	443	This is the essence of greatness. Gain its power by using emblems.
10404122	1	1	\N	444	When main weapon: Enhance Aether Blast III 's effect. MC gains 20% Bonus DMG upon using Aether Blast III
10404122	2	1	\N	445	This is the essence of greatness. Gain its power by using emblems.
10404123	1	1	\N	444	When main weapon: Enhance Aether Blast III 's effect. MC gains 20% Bonus DMG upon using Aether Blast III
10404123	2	1	\N	445	This is the essence of greatness. Gain its power by using emblems.
10404124	1	1	\N	444	When main weapon: Enhance Aether Blast III 's effect. MC gains 20% Bonus DMG upon using Aether Blast III
10404124	2	1	\N	445	This is the essence of greatness. Gain its power by using emblems.
10404125	1	1	\N	444	When main weapon: Enhance Aether Blast III 's effect. MC gains 20% Bonus DMG upon using Aether Blast III
10404125	2	1	\N	445	This is the essence of greatness. Gain its power by using emblems.
10404126	1	1	\N	444	When main weapon: Enhance Aether Blast III 's effect. MC gains 20% Bonus DMG upon using Aether Blast III
10404126	2	1	\N	445	This is the essence of greatness. Gain its power by using emblems.
10404127	1	1	\N	444	When main weapon: Enhance Aether Blast III 's effect. MC gains 20% Bonus DMG upon using Aether Blast III
10404127	2	1	\N	445	This is the essence of greatness. Gain its power by using emblems.
10404128	1	1	\N	446	Big boost to dark allies' ATK
10404128	2	120	\N	447	'When main weapon:' Boost to Dark allies' healing cap.
10404129	1	1	\N	26	Big boost to dark allies' ATK
10404129	2	1	\N	448	Chance to get candy
10404130	1	1	\N	449	Massive boost to Water allies' ATK.
10404131	1	1	\N	449	Massive boost to Water allies' ATK.
10404131	1	200	\N	1043	Massive boost to Water allies' ATK. Small boost to max HP.
10404131	2	120	\N	450	'When main weapon (MC Only):' Boost to charge attack damage based on how high HP is.
10404132	1	1	\N	451	~3% boost to item drop rate.
10404133	1	1	\N	452	When main weapon (MC only): Chance to gain a random buff with every one-foe attack
10404133	2	1	\N	453	Big boost to dark allies' ATK
10404134	1	1	\N	454	When main weapon (MC only): Recover 1 MP every turn.
10404134	2	1	\N	455	This is the essence of greatness. Gain its power by using emblems.
10404135	1	1	\N	454	When main weapon (MC only): Recover 1 MP every turn.
10404135	2	1	\N	455	This is the essence of greatness. Gain its power by using emblems.
10404136	1	1	\N	454	When main weapon (MC only): Recover 1 MP every turn.
10404136	2	1	\N	455	This is the essence of greatness. Gain its power by using emblems.
10404137	1	1	\N	454	When main weapon (MC only): Recover 1 MP every turn.
10404137	2	1	\N	455	This is the essence of greatness. Gain its power by using emblems.
10404138	1	1	\N	454	When main weapon (MC only): Recover 1 MP every turn.
10404138	2	1	\N	455	This is the essence of greatness. Gain its power by using emblems.
10404139	1	1	\N	454	When main weapon (MC only): Recover 1 MP every turn.
10404139	2	1	\N	455	This is the essence of greatness. Gain its power by using emblems.
10404140	1	1	\N	5	Big boost to earth allies' ATK
10404140	2	120	\N	456	Big boost to triple attack rate (MC only). Immunity to Stone effect
10404141	1	1	\N	1381	Big boost to staff-specialty water allies' ATK
10404141	2	1	\N	458	Boost to water allies' C.A. DMG cap
10404142	1	1	\N	459	Medium boost to dark allies' ATK and max HP
10404142	2	1	\N	1382	Medium boost to dark allies' C.A. DMG and C.A. DMG cap
10404142	2	120	\N	1382	Medium boost to dark allies' C.A. DMG and C.A. DMG cap
10404143	1	1	\N	1383	Big boost to light allies' ATK
10404143	2	1	\N	462	Massive boost to light allies' critical hit rate in Arcarum
10404144	1	1	\N	13	Big boost to wind allies' ATK
10404145	1	1	\N	463	Big boost to Light allies' ATK
10404145	2	1	\N	464	When main weapon (MC only): 30% boost to C.A. DMG and 20% boost to C.A. DMG Cap.
10404146	1	1	\N	465	Medium boost to dark allies' DEF based on how low HP is
10404146	2	120	\N	349	Medium boost to dark allies' ATK and max HP
10404147	1	1	\N	466	20% boost to staff- and harp-specialty allies' ATK 10% boost to staff- and harp-specialty allies' ATK for first 10 turns of battle
10404147	2	120	\N	467	Supplemental damage to staff- and harp-specialty allies' attacks based on the character's number of buffs (Damage cap: 30,000)
10404148	1	1	\N	468	Big boost to Earth allies' ATK
10404148	2	100	\N	469	When main weapon (MC only): Boost to multiattack rate and dodge rate
10404149	1	1	\N	43	Big boost to dark allies' ATK based on how low HP is
10404149	2	1	\N	125	Small boost to dark allies' max HP
10404150	1	1	\N	470	Big boost to Water allies' ATK and max HP
10404150	1	220	\N	1310	Big boost to Water allies' ATK and max HP
10404150	2	120	12	140	A symbol of apocalyptic corruption. Empowered by a chosen pendulum.
10404150	3	200	32	141	A symbol of evolution's holy outcome. Empowered by a chosen pendulum or chain.
10404151	1	1	\N	471	Big boost to Water allies' ATK and max HP
10404151	1	220	\N	1311	Big boost to Water allies' ATK and max HP
10404151	2	120	12	140	A symbol of apocalyptic corruption. Empowered by a chosen pendulum.
10404151	3	200	22	141	A symbol of evolution's holy outcome. Empowered by a chosen pendulum or chain.
10404152	1	1	\N	472	Medium boost to Water primal allies' ATK
10404152	2	1	\N	219	Medium boost to water allies' multiattack rate
10404153	1	1	\N	473	Amplify Water allies' damage against Fire foes by 23%.
10404153	2	1	\N	417	Small boost to water allies' ATK and max HP
10404154	1	1	\N	5	Big boost to earth allies' ATK
10404154	2	1	\N	474	Medium boost to double attack rate for earth allies
10404155	1	1	\N	63	Medium boost to wind allies' ATK
10404155	2	1	\N	475	Medium boost to wind allies' max HP
10404156	1	1	\N	476	Medium boost to water allies' ATK and critical hit rate
10404156	2	120	\N	477	When main weapon: 5% boost to all allies' critical hit DMG cap.
10404157	1	1	\N	293	Big boost to water allies' ATK based on how high HP is
10404157	2	1	\N	478	Boost to multiattack rate based on how many staffs are equipped
10404157	2	120	\N	478	Boost to multiattack rate based on how many staffs are equipped
10404158	1	1	\N	309	Boost to Dark allies' skill damage cap.
10404158	2	1	\N	479	Boost to ATK and damage cap when all equipped weapons are different.
10404158	2	120	\N	479	20% boost to ATK and 10% damage cap up when all equipped weapons are different.
10404159	1	1	\N	112	Medium boost to dark allies' ATK based on how high HP is
10404159	2	1	\N	480	Small boost to dark allies' ATK / Small boost to triple attack rate
10404160	1	1	\N	5	Big boost to earth allies' ATK
10404160	2	1	\N	171	Small boost to earth allies' critical hit rate
10404161	1	1	\N	2	Big boost to water allies' ATK
10404161	2	120	\N	789	Medium boost to water allies' water ATK based on number of turns passed
10404161	3	150	\N	790	Boost to max HP based on how many staffs are equipped
10404162	1	1	\N	354	Big boost to earth allies' C.A. DMG
10404163	1	1	\N	771	Medium boost to fire allies' critical hit rate
10404163	2	120	\N	808	Medium boost to fire allies' fire ATK based on number of turns passed
10404164	1	1	\N	420	30% boost to ATK and HP of equipped staffs.
10404164	1	120	\N	826	50% boost to ATK and HP of equipped staffs.
10404164	2	150	\N	809	Boost to DMG Cap based on how many staffs are equipped.
10404165	1	1	\N	817	Big boost to earth allies' ATK
10404165	2	120	\N	818	All allies gain 10% Earth ATK Up (Stackable / Max: 50%) upon using healing skills.
10404166	1	1	\N	853	Unworldly boost to Earth allies' ATK.
10404166	2	120	\N	854	When main weapon: Boost to Earth allies' skill damage cap based on their number of buffs.
10404166	2	200	\N	936	Boost to Earth allies' skill damage cap based on their number of buffs.
10404167	1	1	\N	861	Boost to Wind allies' ATK based on number of turns passed.
10404167	2	150	40	860	Emblem of the four orbs bent on destroying the singular pigment. Empowered by a chosen teluma.
10404167	3	200	44	865	Emblem of the six colors in which the world is rendered. Empowered by a chosen teluma.
10404168	1	1	\N	0	Big boost to fire allies' ATK
10404168	2	1	\N	867	Small boost to fire allies' ATK based on how high HP is
10404168	3	120	\N	1029	When main weapon (MC only): At end of turn when Hellfire Crest is at 5: Fire damage to all foes (Damage cap: ~635,000) and restore 10% of all allies' HP (Healing cap: 1000).
10404169	1	1	\N	60	Medium boost to fire allies' ATK and critical hit rate
10404169	2	1	\N	368	Small boost to fire allies' C.A. DMG
10404169	3	120	\N	808	Medium boost to fire allies' fire ATK based on number of turns passed
10404170	1	1	\N	908	Big boost to dark allies' ATK
10404170	2	120	\N	909	Boost to dark allies' ATK for the first 10 turns of battle
10404172	1	1	\N	942	'When main weapon:' Boost to Ascetic Stance 's specs. (Counter upgraded to Dodge/Tank-and-Counter (5 times) and duration increased to 3 turns.)
10404172	2	1	\N	943	'When main weapon:' Boost number of hits dealt by Mantra from 4 to 6.
10404173	1	1	\N	942	'When main weapon:' Boost to Ascetic Stance 's specs. (Counter upgraded to Dodge/Tank-and-Counter (5 times) and duration increased to 3 turns.)
10404173	2	1	\N	943	'When main weapon:' Boost number of hits dealt by Mantra from 4 to 6.
10404174	1	1	\N	942	'When main weapon:' Boost to Ascetic Stance 's specs. (Counter upgraded to Dodge/Tank-and-Counter (5 times) and duration increased to 3 turns.)
10404174	2	1	\N	943	'When main weapon:' Boost number of hits dealt by Mantra from 4 to 6.
10404175	1	1	\N	942	'When main weapon:' Boost to Ascetic Stance 's specs. (Counter upgraded to Dodge/Tank-and-Counter (5 times) and duration increased to 3 turns.)
10404175	2	1	\N	943	'When main weapon:' Boost number of hits dealt by Mantra from 4 to 6.
10404176	1	1	\N	942	'When main weapon:' Boost to Ascetic Stance 's specs. (Counter upgraded to Dodge/Tank-and-Counter (5 times) and duration increased to 3 turns.)
10404176	2	1	\N	943	'When main weapon:' Boost number of hits dealt by Mantra from 4 to 6.
10404177	1	1	\N	942	'When main weapon:' Boost to Ascetic Stance 's specs. (Counter upgraded to Dodge/Tank-and-Counter (5 times) and duration increased to 3 turns.)
10404177	2	1	\N	943	'When main weapon:' Boost number of hits dealt by Mantra from 4 to 6.
10404178	1	1	\N	962	Big boost to light allies' ATK
10404178	2	100	\N	963	When main weapon (MC only): Recover HP each turn (Healing cap: 150). Gain 10% Charge Boost if HP is full.
10404179	1	1	\N	1384	Big boost to fire allies' ATK based on how high HP is
10404179	2	1	\N	1353	Small boost to fire allies' max HP
10404180	1	1	\N	977	Small boost to wind allies' ATK and max HP
10404180	2	1	\N	1385	Medium boost to wind allies' double attack rate and critical hit rate
10404181	1	1	\N	186	Small boost to wind allies' ATK and max HP
10404181	2	1	\N	403	Small boost to wind allies' max HP
10404182	1	1	\N	1005	When main weapon: Massive boost to Wind allies' ATK . At end of turn: Wind allies who didn't attack gain 100% Sharp ATK Up (1 time) .
10404182	1	150	\N	1005	Massive boost to Wind allies' ATK . At end of turn: Wind allies who didn't attack gain 100% Sharp ATK Up (1 time) .
10404182	2	1	\N	1006	20% boost to Wind allies' DMG Cap in Arcarum.
10404182	2	200	\N	1006	20% boost to Wind allies' DMG Cap in Arcarum. 5% boost to Wind allies' DMG Cap.
10404182	3	120	\N	186	Small boost to Wind allies' ATK and max HP
10404183	1	1	\N	225	Medium boost to fire allies' ATK
10404183	2	1	\N	84	Medium boost to fire allies' max HP
10404184	1	1	\N	7	Big boost to light allies' ATK
10404184	2	1	\N	327	Small boost to light allies' max HP
10404184	2	120	\N	823	Small boost to light allies' max HP and debuff resistance
10404185	1	1	\N	642	Big boost to light allies' ATK based on how high HP is
10404185	2	120	\N	478	Boost to multiattack rate based on how many staffs are equipped
10404186	1	1	\N	1024	Big supplemental boost to light allies' C.A. DMG
10404186	2	150	\N	369	Medium boost to light allies' ATK and critical hit rate
10404187	1	1	\N	1033	Big boost to dark allies' ATK
10404187	2	100	\N	1034	When main weapon (MC only): 30% chance to gain a random buff with every normal attack.
10404188	1	1	\N	1055	Big boost to light allies' ATK
10404188	2	100	\N	1056	When main weapon (MC only): 10% Bonus Light DMG effect to critical hits.
10404189	1	1	\N	0	Big boost to fire allies' ATK
10404189	1	120	\N	376	Big boost to fire allies' ATK and max HP
10404189	2	1	\N	243	Small boost to fire allies' max HP
10404190	1	1	\N	1080	Big boost to light allies' C.A. DMG and C.A. DMG cap
10404190	1	120	\N	1247	Big boost to light allies' C.A. specs and chainburst specs.
10404190	2	120	\N	1248	10% boost to Light allies' special C.A. damage cap.
10404191	1	1	\N	0	Big boost to fire allies' ATK
10404191	2	1	\N	233	Small boost to fire allies' critical hit rate
10404191	2	120	\N	771	Medium boost to fire allies' critical hit rate
10404191	3	120	\N	1070	Supplement fire allies' critical hit DMG
10404192	1	1	\N	992	Big boost to light allies' ATK
10404192	2	100	\N	1075	'When main weapon (MC only):' 20% boost to C.A. DMG.
10404193	1	1	\N	1091	Medium boost to light allies' max HP and debuff resistance
10404193	2	1	\N	327	Small boost to light allies' max HP
10404193	2	120	\N	419	Small boost to light allies' ATK and max HP
10404193	3	120	\N	1020	Small boost to light allies' DEF based on how low HP is
10404194	1	1	\N	948	Big boost to earth allies' critical hit rate
10404194	2	1	\N	1093	Small boost to earth allies' healing cap
10404194	3	120	\N	759	Medium boost to earth allies' ATK based on how high HP is
10404195	1	1	\N	7	Big boost to light allies' ATK
